Archive Id Code,Artefact Code,Box Number,YEAR yyyy,MONTH mm,DAY dd,HOUR,MIN,Continent,Country,State,City,Place/Center,Location,Subject,Tagged Persons,Event,Description,Credit,Photograper,Comments,HAT Selection,Team Selection,Final Selection,Determined
1977_PHT_0122_01,PHT4_AL_407_069.TIF,1977_PHT_BOX_02,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji sitting in a chair with hookah in his hand.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0049_01,PHT4_AL_407_070.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji sitting in a chair with hookah in his hand smiling.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0011_01,PHT4_AL_407_071.TIF,1981_PHT_BOX_01,1981,04,30,,,Asia,Malaysia,Selangur,Kelang,,,Babuji,,82nd Birthday celebrations of Babuji.,Babuji sitting on the stage in a chair.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0034_01,PHT4_AL_407_072.TIF,1981_PHT_BOX_01,1981,00,00,,,Asia,Malaysia,Kaulalampur,Kaulalampur,International Airport,Suhang International airport.,Babuji,,Babuji's foreign tour,Babuji sitting in a sofa. VIP Lounge- Subhang International airport.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0008_01,PHT4_AL_407_073.TIF,1981_PHT_BOX_01,1981,04,30,,,Asia,Malaysia,Selangur,Kelang,,,Babuji,,82nd Birthday celebrations of Babuji.,Babuji sitting in a chair.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0030_01,PHT4_AL_407_074.TIF,1981_PHT_BOX_01,1981,00,00,,,Asia,Malaysia,,,Petalang Jaya,K.V.Reddy's house,Babuji,Chariji,Babuji's visit to Malaysia,Babuji reading Einstein's book.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0009_01,PHT4_AL_407_075.TIF,1981_PHT_BOX_01,1981,4,30,,,Asia,Malaysia,Selangur,Kelang,,,Babuji,,82nd Birthday celebrations of Babuji.,Babuji sitting in a chair.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0012_01,PHT4_AL_407_076.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji standing side pose.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0004_01,PHT4_AL_407_077.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,,Babuji,,Babuji at Shahjahanpur,Babuji standing side pose photo with white cap and brown sweater.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0013_01,PHT4_AL_407_079.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji sitting in a chair.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0001_01,PHT4_AL_407_082.TIF,1977_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji smoking hookah.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0016_01,PHT4_AL_407_083.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji standing with a walikng stick..,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0046_01,PHT4_AL_407_084.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji sitting in a chair.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0013_01,PHT4_AL_407_085.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji smiling.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0024_01,PHT4_AL_407_086.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji sitting in a chair.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0125_01,PHT4_AL_407_087.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,,Babuji sitting in a chair with hookah.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1972_PHT_0015_01,PHT4_AL_407_088.TIF,1972_PHT_BOX_01,1972,00,00,,,,,,,,,Babuji,,,Babuji sitting in a chair wearing a white cap and black coat.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0027_01,PHT4_AL_407_089.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,,Babuji,,,Babuji smiling wearing a white cap and brown sweater.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0038_01,PHT4_AL_407_090.TIF,1977_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,,Babuji side pose photo.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0010_01,PHT4_AL_407_091.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji sitting in a chair smiling.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0105_01,PHT4_AL_407_093.TIF,1977_PHT_BOX_02,1977,00,00,,,Asia,India,,,,,Babuji,,,Babuji smiling wearing a white cap and black coat.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1976_PHT_0020_01,PHT4_AL_407_095.TIF,1976_PHT_BOX_01,1976,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,,Babuji sitting in a chair.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0005_01,PHT4_AL_407_096.TIF,1980_PHT_BOX_01,1980,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,,Babuji smiling - face only.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0003_01,PHT4_AL_407_098.TIF,1980_PHT_BOX_01,1980,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji looking at the wheat grains kept outside for drying,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0026_01,PHT4_AL_407_099.TIF,1980_PHT_BOX_01,1980,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji standing with walking stick.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1975_PHT_0044_01,PHT4_AL_407_100.TIF,1975_PHT_BOX_01,1975,00,00,,,Asia,India,,,,,Babuji,,,Babuji side pose photo- face only.,Daniel Bernfeld,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0050_01,PHT4_AL_407_102.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji seated in a chair.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1969_PHT_0042_01,PHT4_AL_407_103.TIF,1969_PHT_BOX_01,1969,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji seated in a chair.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0019_01,PHT4_AL_407_104.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji standing.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0031_01,PHT4_AL_407_105.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji smoking hookah.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1979_PHT_0010_01,PHT4_AL_407_106.TIF,1979_PHT_BOX_01,1979,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji smiling.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0036_01,PHT4_AL_407_107.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji smoking hookah.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0040_01,PHT4_AL_407_108.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji seated in a chair.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0104_01,PHT4_AL_407_109.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,,,,,Babuji,,,Babuji bust size photo.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0009_02,PHT4_AL_407_110.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji standing.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1979_PHT_0009_01,PHT4_AL_407_111.TIF,1979_PHT_BOX_01,1979,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji seated in a chair.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0031_03,PHT4_AL_407_112.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji smoking hookah.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0032_01,PHT4_AL_407_113.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji smoking hookah.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1979_PHT_0011_01,PHT4_AL_407_114.TIF,1979_PHT_BOX_01,1979,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji bust size photo.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0002_01,PHT4_AL_407_115.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji entering his office room.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1979_PHT_0012_01,PHT4_AL_407_116.TIF,1979_PHT_BOX_01,1979,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji seated in a chair.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0027_01,PHT4_AL_407_117.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji smoking hookah.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0045_01,PHT4_AL_407_118.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji smoking hookah.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0029_01,PHT4_AL_407_119.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji smoking hookah.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1976_PHT_0012_01,PHT4_AL_407_121.TIF,1976_PHT_BOX_01,1976,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,,Babuji at Shahjahanpur,Babuji seated in a chair,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1979_PHT_0018_01,PHT4_AL_407_122.TIF,1979_PHT_BOX_01,1979,04,30,,,Asia,India,Gujarat,Ahmedabad,Ahmedabad,,Babuji,Babuji and Chariji,Babuji's Birthday Celebrations at Ahmedabad,Babuji seated on the stage and Chariji giving a talk.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1979_PHT_0002_01,PHT4_AL_407_123.TIF,1979_PHT_BOX_01,1979,04,30,,,Asia,India,Gujarat,Ahmedabad,Ahmedabad,,Babuji,,Babuji's Birthday Celebrations at Ahmedabad,Babuji seated on the stage.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1968_PHT_0014_01,PHT4_AL_407_124.TIF,1968_PHT_BOX_01,1968,12,23,,,Asia,India,Tamil Nadu,Tiruchy,,Rotary Club,Babuji,,,Babuji seated on a cot.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1979_PHT_0017_01,PHT4_AL_407_125.TIF,1979_PHT_BOX_01,1979,00,00,,,Asia,India,Gujarat,Ahmedabad,Ahmedabad,,Babuji,,Babuji's Birthday Celebrations at Ahmedabad,Babuji seated on the stage.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1975_PHT_0048_01,PHT4_AL_407_126.TIF,1975_PHT_BOX_01,1975,00,00,,,Asia,India,,,,,Babuji,,,Babuji seated on a cot.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0032_01,PHT4_AL_407_127.TIF,1981_PHT_BOX_01,1981,00,00,,,Asia,India,,,,,Babuji,,,Babuji seated on a cot.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1920_PHT_0002_01,PHT4_AL_407_130.TIF,1950_PHT_BOX_01,1920,00,00,,,Asia,India,Uttar Pradesh,,Shahjahanpur,,Babuji,,,Babuji's young age photo - meditation pose,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1969_PHT_0049_01,PHT4_AL_407_133.TIF,1969_PHT_BOX_01,1969,00,00,,,,,,,,,Babuji,,,Babuji bust size photo wearing a black coat.,"SS Ramakrishnan, Coimbatore.",,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1960_PHT_0011_01,PHT4_AL_407_134.TIF,1960_PHT_BOX_01,1960,00,00,,,Asia,India,Uttar Pradesh,,Shahjahanpur,,Babuji,,,Babuji's young age photo - seated in a chair.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0046_01,PHT4_AL_407_135.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,,,,,Babuji,,,Babuji resting on a bed.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0039_01,PHT4_AL_411_005.TIF,1977_PHT_BOX_01,1977,04,30,,,Asia,India,Tamil Nadu,Madurai,Madurai,Madurai,Babuji,C.A.Rajagopalachari and Sulochana,Babuji's Birth Anniversary Celebration -1977,Babuji with C.A.Rajagopalachari and Sulochana,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0067_01,PHT4_AL_411_007.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Lalaji centenary,Rajeshwari Kalyana Mandapam,Chariji,Others,,Chariji noting down some details at the book counter,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0087_01,PHT4_AL_411_009.TIF,1977_PHT_BOX_01,1977,04,29,,,Asia,India,Tamil Nadu,Virudhunagar,Virudhunagar,Virudhunagar Railway Station,Babuji,"Sulochana, Krishna and others.",For Babuji's Birth Anniversary Celebration -1977,"Babuji along with  Sulochana, Krishna and some abhyasis at the Virudhunagar Railway Station.",,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0006_01,PHT4_AL_411_010.TIF,1973_PHT_BOX_01,1973,00,00,,,Asia,India,Andhra Pradesh,Hyderabad,Hyderabad,Kuch Bhavan,Babuji,Others,,"Babuji reading a message at Kuch Bhavan, Hyderabad.",,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0016_01,PHT4_AL_411_011.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Lalaji centenary,Rajeshwari Kalyana Mandapam,Babuji,C.A.Rajagopalachari,,Babuji with C.A.Rajagopalachari.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0088_01,PHT4_AL_411_013.TIF,1977_PHT_BOX_01,1977,04,29,,,Asia,India,Tamil Nadu,Virudhunagar,Virudhunagar,Virudhunagar Railway Station,Babuji,Sulochana and others.,For Babuji's Birth Anniversary Celebration -1977,One abhyasi garlands Babuji at the Virudhunagar Railway Station.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0058_01,PHT4_AL_411_014.TIF,1973_PHT_BOX_01,1973,00,00,,,Asia,India,Andhra Pradesh,Hyderabad,Hyderabad,Kuch Bhavan,Babuji,Raghavendra Rao(L.R-2),,Babuji sitting with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1970_PHT_0007_01,PHT4_AL_411_015.TIF,1970_PHT_BOX_01,1970,00,00,,,Asia,India,,,,,Babuji,"Rajagopalan(Ahmedabad-IIM)(L.R-1), K.Rangachari(L.R-3)",,Babuji sitting on the stage with abhyasis around.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0021_01,PHT4_AL_411_016.TIF,1977_PHT_BOX_01,1977,00,00,,,Europe,France,,Sanary,,,Babuji,Chariji and others,,Babuji sitting with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0133_01,PHT4_AL_411_017.TIF,1977_PHT_BOX_02,1977,00,00,,,Asia,India,,,,,Babuji,Chariji and others,,Babuji and Chariji walking.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0075_01,PHT4_AL_411_018.TIF,1980_PHT_BOX_01,1980,00,00,,,Asia,India,,,,,Babuji,"Sarnadji, Devram Chawda and others abhyasis",,Babuji sitting with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1975_PHT_0029_01,PHT4_AL_411_019.TIF,1975_PHT_BOX_01,1975,00,00,,,Asia,India,Tamil Nadu,Chennai,Gayathri,,Babuji,Abyhasis,,Babuji talking with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0071_01,PHT4_AL_411_020.TIF,1980_PHT_BOX_01,1980,00,00,,,Europe,Germany,,,Munich,,Babuji,Francois Deroulede(L.R-1),Visit to Germany,Babuji talking with abhyasis.,,"Jean-Marie Bottequin, Munich.",,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0074_01,PHT4_AL_411_021.TIF,1980_PHT_BOX_01,1980,00,00,,,Asia,India,,,,,Babuji,"Chariji, Sarvesh Chandra(L.R-5)",,Babuji and Chariji with a group of abhyasis,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1960_PHT_0004_01,PHT4_AL_411_022.TIF,1960_PHT_BOX_01,1960,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,Ishwar Sahaiji & other Abhyasis,,Babuji with some abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1968_PHT_0012_01,PHT4_AL_411_023.TIF,1968_PHT_BOX_01,1968,00,00,,,Asia,India,Tamil Nadu,Tiruchirapalli,Dalmiyapuram,Dalmia Cements,Babuji,"Dr K.C.Varadachari and DGM, Dalmia Cements.",,"Babuji with Dr.K.C.Varadachari and DGM, Dalmia Cements, Dalmiyapuram.",,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1969_PHT_0008_01,PHT4_AL_411_024.TIF,1969_PHT_BOX_01,1969,00,00,,,Asia,India,,,,,Babuji,Others,,Babuji at some public gathering.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0041_01,PHT4_AL_411_025.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Lalaji's Birthday centenary Celebration,Rajeshwari Kalyana Mandapam,Babuji,C.A.Rajagopalachari and others,,Babuji with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0019_01,PHT4_AL_411_027.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Lalaji centenary,Rajeshwari Kalyana Mandapam,Babuji,C.A.Rajagopalachari and others,,Babuji seated on the stage with abhyasis. C.A.Rajagopalachari reading a message.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0020_01,PHT4_AL_411_028.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Lalaji centenary,Rajeshwari Kalyana Mandapam,Babuji,"C.A.Rajagopalachari, Birthe Hougard",,Babuji with C.A.Rajagopalachari and Sis Birthe Hougard giving a talk.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0017_01,PHT4_AL_411_029.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Lalaji centenary,Rajeshwari Kalyana Mandapam,Babuji,Sulochana and some sister abhyasis.,,Babuji with Sulochana and some sister abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0018_01,PHT4_AL_411_030.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Lalaji centenary,Rajeshwari Kalyana Mandapam,Babuji,C.A.Rajagopalachari and others,,Babuji with C.A.Rajagopalachari and one sister abhyasi giving a talk.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0045_01,PHT4_AL_411_031.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Lalaji centenary,Rajeshwari Kalyana Mandapam,Babuji,"C.A.Rajagopalachar, Sr.Irene Picnatelli Imperiaci.",,Babuji with C.A.Rajagopalachari and one sister Irene Picnatelli Imperiaci. abhyasi giving a talk.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0046_01,PHT4_AL_411_032.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Lalaji centenary,Rajeshwari Kalyana Mandapam,Babuji,C.A.Rajagopalachari and others,,Babuji giving a sitting to abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0021_01,PHT4_AL_411_033.TIF,1973_PHT_BOX_01,1973,02,00,,,asia,India,Tamil Nadu,Chennai,Lalaji centenary,Rajeshwari Kalyana Mandapam,Babuji,C.A.Rajagopalachari and others,,Babuji with C.A.Rajagopalachari and one abhyasi giving a talk.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0022_01,PHT4_AL_411_034.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Lalaji centenary,Rajeshwari Kalyana Mandapam,,Sr.Irene Picnatelli Imperiaci and overseas abhyasis.,,Abhyasis meditating.,,,Sister wearing big beads is Sr.Irene Picnatelli Imperiaci.,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0015_01,PHT4_AL_411_035.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Lalaji centenary,Rajeshwari Kalyana Mandapam,Babuji,Vibe (with glasses) and other abhyasis,,Babuji talking with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0025_01,PHT4_AL_411_037.TIF,1974_PHT_BOX_01,1974,0,00,,,Asia,India,Tamil nadu,Chennai,,,Chariji,Others,,Chariji giving a sitting to abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0044_01,PHT4_AL_411_038.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil nadu,Chennai,Mylapore,Rajeshwari Kalyana Mandapam,,C.S.Ramakrishnan and others Abhyasis,Lalaji birth centenary celebration,C.S.Ramakrishnan and others,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0051_01,PHT4_AL_411_039.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeswari Kalyana Mandapam,Babuji,Abhyasis,Lalaji birth centenary celebration,Babuji with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0052_01,PHT4_AL_411_040.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeswari Kalyana Mandapam,,,Lalaji birth centenary celebration,Abhyasis at a gathering.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0053_01,PHT4_AL_411_041.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeswari Kalyana Mandapam,Babuji,,Lalaji birth centenary celebration,"Babuji with C.A.Rajagopalachari, Devram Chawda and some abhyasis.",,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0054_01,PHT4_AL_411_042.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeswari Kalyana Mandapam,Babuji,,Lalaji birth centenary celebration,Babuji sitting and listening to a musical performance by some people.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0061_01,PHT4_AL_411_043.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeswari Kalyana Mandapam,Babuji,"Chariji,  C A Rajagopalachariji, Chariji, Solochana Mami",Lalaji birth centenary celebration,"Babuji dining with Chariji, C.A.Rajagopalachari
and others and Sulochana Mami seving the food",,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
